name,lat,long,country,state
Quincy,47.2343,-119.85255,US,WA
Rainier,46.88815,-122.68846,US,WA
Ravensdale,47.35232,-121.98373,US,WA
Raymond,46.68649,-123.73294,US,WA
Redmond,47.67399,-122.12151,US,WA
Renton,47.48288,-122.21707,US,WA
Republic,48.64822,-118.73781,US,WA
Richland,46.28569,-119.28446,US,WA
Ridgefield,45.81511,-122.7426,US,WA
Riverbend,47.46649,-121.75039,US,WA
Riverton,47.48427,-122.29457,US,WA
Ritzville,47.12737,-118.37998,US,WA
Rochester,46.82177,-123.09625,US,WA
Rocky Point,47.59287,-122.66848,US,WA
Rosedale,47.33149,-122.65235,US,WA
Royal City,46.90097,-119.63059,US,WA
Salmon Creek,45.71067,-122.64899,US,WA
Sammamish,47.64177,-122.0804,US,WA
SeaTac,47.44846,-122.29217,US,WA
Seabeck,47.63954,-122.82849,US,WA
Seattle,47.60621,-122.33207,US,WA
Sedro-Woolley,48.50389,-122.23611,US,WA
Selah,46.65402,-120.53007,US,WA
Sequim,48.07954,-123.10184,US,WA
Shelton,47.21509,-123.10071,US,WA
Shoreline,47.75565,-122.34152,US,WA
Silverdale,47.64454,-122.69487,US,WA
Sisco Heights,48.11538,-122.09708,US,WA
Smokey Point,48.15232,-122.18264,US,WA
Snohomish,47.91288,-122.09818,US,WA
Snoqualmie,47.52871,-121.82539,US,WA
Soap Lake,47.38931,-119.49059,US,WA
South Bend,46.66315,-123.80461,US,WA
South Hill,47.14121,-122.27012,US,WA
Southworth,47.51204,-122.5018,US,WA
Spanaway,47.10399,-122.43457,US,WA
Spokane,47.65966,-117.42908,US,WA
Spokane Valley,47.67323,-117.23937,US,WA
Stanwood,48.24121,-122.37071,US,WA
Steilacoom,47.16982,-122.60263,US,WA
Stevenson,45.69567,-121.88452,US,WA
Sudden Valley,48.72289,-122.34655,US,WA
Sultan,47.8626,-121.81651,US,WA
Sumas,49.00012,-122.26488,US,WA
Summit,47.16177,-122.35707,US,WA
Sumner,47.20316,-122.2404,US,WA
Sunnyside,46.32374,-120.00865,US,WA
Sunnyslope,47.4729,-120.33674,US,WA
Suquamish,47.73121,-122.55236,US,WA
Tacoma,47.25288,-122.44429,US,WA
Tanner,47.47538,-121.74622,US,WA
Tenino,46.85677,-122.85291,US,WA
Terrace Heights,46.60624,-120.43979,US,WA
Three Lakes,47.94482,-122.01152,US,WA
Tieton,46.70207,-120.75535,US,WA
Tonasket,48.70515,-119.4395,US,WA
Toppenish,46.37735,-120.30867,US,WA
Town and Country,47.72739,-117.42161,US,WA
Tracyton,47.60898,-122.65514,US,WA
Trentwood,47.69656,-117.21076,US,WA
Tukwila,47.47399,-122.26096,US,WA
Tulalip,48.06843,-122.29181,US,WA
Tulalip Bay,48.03732,-122.31014,US,WA
Tumwater,47.00732,-122.90931,US,WA
Union Gap,46.55735,-120.47506,US,WA
University Place,47.23565,-122.5504,US,WA
Vancouver,45.63873,-122.66149,US,WA
Vashon,47.44732,-122.45985,US,WA
Veradale,47.64995,-117.20738,US,WA
Venersborg,45.77373,-122.42454,US,WA
Waitsburg,46.27042,-118.15329,US,WA
Walla Walla,46.06458,-118.34302,US,WA
Waller,47.20066,-122.36929,US,WA
Walnut Grove,45.66789,-122.59899,US,WA
Wapato,46.44763,-120.42034,US,WA
Warden,46.96764,-119.03973,US,WA
Warm Beach,48.17065,-122.3646,US,WA
Washougal,45.58262,-122.35342,US,WA
Waterville,47.64708,-120.07118,US,WA
Wauna,47.37899,-122.64263,US,WA
Wenatchee,47.42346,-120.31035,US,WA
West Lake Sammamish,47.5776,-122.10123,US,WA
West Lake Stevens,47.99343,-122.1018,US,WA
West Longview,46.16789,-122.999,US,WA
West Pasco,46.24541,-119.18279,US,WA
West Richland,46.3043,-119.36141,US,WA
West Valley,46.59207,-120.60507,US,WA
West Wenatchee,47.44374,-120.35341,US,WA
Westport,46.89009,-124.10406,US,WA
White Center,47.51732,-122.35485,US,WA
White Salmon,45.72762,-121.48646,US,WA
Winlock,46.49122,-122.9379,US,WA
Bainbridge Island,47.62621,-122.52124,US,WA
Wollochet,47.26871,-122.58402,US,WA
Woodinville,47.75427,-122.16346,US,WA
Woodland,45.90456,-122.74399,US,WA
Woods Creek,47.87871,-121.89846,US,WA
Woodway,47.79621,-122.38291,US,WA
Yacolt,45.86595,-122.40621,US,WA
Yakima,46.60207,-120.5059,US,WA
Yarrow Point,47.64621,-122.21735,US,WA
Yelm,46.94204,-122.60596,US,WA
Zillah,46.40207,-120.262,US,WA
Afton,42.72493,-110.93187,US,WY
Arapahoe,42.96218,-108.48983,US,WY
Bar Nunn,42.91358,-106.34336,US,WY
Basin,44.37996,-108.03899,US,WY
Buffalo,44.34831,-106.69894,US,WY
Casper,42.86663,-106.31308,US,WY
Cheyenne,41.13998,-104.82025,US,WY
Cody,44.52634,-109.05653,US,WY
Douglas,42.75969,-105.38221,US,WY
Ethete,43.02496,-108.77262,US,WY
Evanston,41.26828,-110.96324,US,WY
Evansville,42.85997,-106.26836,US,WY
Fort Washakie,43.00635,-108.88235,US,WY
Gillette,44.29109,-105.50222,US,WY
Glenrock,42.86136,-105.87223,US,WY
Green River,41.52858,-109.46625,US,WY
Greybull,44.48912,-108.05621,US,WY
Guernsey,42.26969,-104.74163,US,WY
Hoback,43.28187,-110.78381,US,WY
Jackson,43.47993,-110.76243,US,WY
Kemmerer,41.79245,-110.53767,US,WY
Lander,42.83301,-108.73067,US,WY
Laramie,41.31137,-105.5911,US,WY
Lovell,44.83745,-108.38956,US,WY
Lusk,42.76247,-104.45217,US,WY
Lyman,41.32745,-110.29293,US,WY
Marbleton,42.55355,-110.10932,US,WY
Mills,42.84052,-106.36586,US,WY
Moorcroft,44.26331,-104.95025,US,WY
Moose Wilson Road,43.52521,-110.84466,US,WY
Mountain View,41.26884,-110.33988,US,WY
Newcastle,43.8547,-104.20494,US,WY
North Rock Springs,41.64358,-109.26568,US,WY
Pine Bluffs,41.18193,-104.06912,US,WY
Pinedale,42.86661,-109.86099,US,WY
Powell,44.75384,-108.75735,US,WY
Rafter J Ranch,43.42604,-110.79909,US,WY
Ranchettes,41.21859,-104.79025,US,WY
Rawlins,41.79107,-107.23866,US,WY
Riverton,43.02496,-108.3801,US,WY
Rock Springs,41.58746,-109.2029,US,WY
Saratoga,41.45496,-106.80643,US,WY
Sheridan,44.79719,-106.95618,US,WY
Sleepy Hollow,44.24109,-105.42222,US,WY
South Greeley,41.09693,-104.80636,US,WY
South Park,43.42215,-110.79326,US,WY
Sundance,44.40637,-104.37578,US,WY
Thermopolis,43.64607,-108.21204,US,WY
Torrington,42.06246,-104.18439,US,WY
Upton,44.0997,-104.62802,US,WY
Wheatland,42.05407,-104.95295,US,WY
Wilson,43.50076,-110.87521,US,WY
Worland,44.0169,-107.95537,US,WY
Wright,43.75124,-105.49201,US,WY
Fruitdale,42.42206,-123.30811,US,OR
Gold Beach,42.40733,-124.42177,US,OR
American Fork,40.3769,-111.79576,US,UT
Craig,55.47639,-133.14833,US,AK
Haines,59.23595,-135.44533,US,AK
Kahalu'u,21.45759,-157.84431,US,HI
Kahuku,21.68048,-157.95237,US,HI
Kahului,20.88953,-156.47432,US,HI
Kailua,21.40241,-157.74054,US,HI
Kailua-Kona,19.64016,-155.99912,US,HI
Kalaheo,21.92416,-159.52686,US,HI
Kalaoa,19.72861,-155.98167,US,HI
Kaneohe,21.39994,-157.79895,US,HI
Kapa'a,22.07521,-159.31895,US,HI
Kapaau,20.23389,-155.80194,US,HI
Kaunakakai,21.09363,-157.02613,US,HI
Kea'au,19.62265,-155.03744,US,HI
Kealakekua,19.52083,-155.9225,US,HI
Kekaha,21.96686,-159.71186,US,HI
Keokea,20.70711,-156.35446,US,HI
Kihei,20.76462,-156.44578,US,HI
Kilauea,22.21208,-159.41342,US,HI
Koloa,21.9069,-159.46994,US,HI
Kualapu'u,21.15306,-157.03677,US,HI
Kurtistown,19.60361,-155.05722,US,HI
Lahaina,20.87429,-156.67663,US,HI
La'ie,21.64547,-157.9225,US,HI
Lanai City,20.82757,-156.92399,US,HI
Lawai,21.92159,-159.50376,US,HI
Leilani Estates,19.46972,-154.91778,US,HI
Leilani Estates,19.4675,-154.91722,US,HI
Lihue,21.98121,-159.3721,US,HI
Ma'ili,21.41629,-158.17531,US,HI
Makaha,21.46627,-158.21037,US,HI
Makaha Valley,21.47583,-158.19918,US,HI
Makakilo City,21.34694,-158.08583,US,HI
Makawao,20.85694,-156.31306,US,HI
Maunawili,21.37278,-157.77056,US,HI
Mililani Town,21.45,-158.00111,US,HI
Mokuleia,21.57967,-158.15313,US,HI
Mountain View,19.55583,-155.10806,US,HI
Nanakuli,21.39362,-158.15429,US,HI
Nanawale Estates,19.50611,-154.91194,US,HI
Nanawale Estates,19.50694,-154.91333,US,HI
'Oma'o,21.92581,-159.48818,US,HI
Orchidlands Estates,19.56084,-155.01527,US,HI
Pahala,19.20297,-155.4786,US,HI
Paia,20.90333,-156.36944,US,HI
Papa'ikou,19.78718,-155.09326,US,HI
Pearl City,21.39734,-157.97516,US,HI
Pepeekeo,19.83361,-155.10722,US,HI
Princeville,22.21758,-159.47888,US,HI
Puhi,21.96888,-159.40012,US,HI
Pukalani,20.83667,-156.33667,US,HI
Punalu'u,21.57045,-157.87557,US,HI
Punaluu,21.57389,-157.87861,US,HI
Pupukea,21.65456,-158.06065,US,HI
Village Park,21.39806,-158.03028,US,HI
Volcano,19.44276,-155.23398,US,HI
Wahiawa,21.50279,-158.02464,US,HI
Waialua,21.57688,-158.13154,US,HI
Waialua,21.10028,-156.76139,US,HI
Waianae,21.43621,-158.1863,US,HI
Waikapu,20.85806,-156.50694,US,HI
Waikoloa,19.93942,-155.78931,US,HI
Waikoloa Village,19.9325,-155.82778,US,HI
Wailua,22.05271,-159.33781,US,HI
Wailua,20.84861,-156.13639,US,HI
Wailuku,20.89133,-156.50604,US,HI
Waimalu,21.40472,-157.94333,US,HI
Waimanalo,21.34614,-157.7238,US,HI
Waimanalo Beach,21.33407,-157.70003,US,HI
Waimea,21.95707,-159.66893,US,HI
Waimea,20.02323,-155.67288,US,HI
Wainaku,19.74472,-155.095,US,HI
Waipahu,21.38667,-158.00917,US,HI
Waipio,21.41823,-157.99906,US,HI
Waipi'o Acres,21.46485,-158.01331,US,HI
Whitmore Village,21.51429,-158.02464,US,HI
'Ele'ele,21.90738,-159.58322,US,HI
'Ewa Beach,21.31556,-158.00722,US,HI
'Ewa Gentry,21.33999,-158.03039,US,HI
'Ewa Villages,21.34127,-158.0397,US,HI
Fern Acres,19.51222,-155.08028,US,HI
Halawa,21.37944,-157.92167,US,HI
Halawa Heights,21.37848,-157.91388,US,HI
Hale'iwa,21.58849,-158.11051,US,HI
Hana,20.75806,-155.99028,US,HI
Hanama'ulu,21.99773,-159.35918,US,HI
Hanapepe,21.90733,-159.5944,US,HI
Hanapepe Heights,21.91633,-159.58995,US,HI
Hau'ula,21.6076,-157.90868,US,HI
Hawaiian Beaches,19.54306,-154.91583,US,HI
Hawaiian Acres,19.53806,-155.05222,US,HI
Hawaiian Paradise Park,19.59333,-154.97306,US,HI
Hawaiian Ocean View,19.06861,-155.765,US,HI
Hawi,20.24122,-155.83351,US,HI
He'eia,21.43054,-157.81611,US,HI
Hilo,19.72991,-155.09073,US,HI
Holualoa,19.61979,-155.94831,US,HI
Honalo,19.54639,-155.93194,US,HI
Honoka'a,20.07931,-155.46691,US,HI
Honolulu,21.30694,-157.85833,US,HI
'Aiea,21.38222,-157.93361,US,HI
'Ahuimanu,21.44472,-157.83778,US,HI
Iroquois Point,21.32776,-157.98301,US,HI
Ka'a'awa,21.55445,-157.85103,US,HI
Ka'anapali,20.92881,-156.69422,US,HI
Kaanapali Landing,20.9309,-156.68778,US,HI
Ainaloa,19.52694,-154.99306,US,HI
Anahola,22.14226,-159.31388,US,HI
Captain Cook,19.49694,-155.92167,US,HI
Butte,61.54222,-149.03333,US,AK
Cohoe,60.36861,-151.30639,US,AK
College,64.85694,-147.80278,US,AK
Cordova,60.54278,-145.7575,US,AK
Diamond Ridge,59.67611,-151.5575,US,AK
Dillingham,59.03972,-158.4575,US,AK
Dutch Harbor,53.8898,-166.5422,US,AK
Eagle River,61.32139,-149.56778,US,AK
Ester,64.84722,-148.01444,US,AK
Fairbanks,64.83778,-147.71639,US,AK
Fritz Creek,59.73611,-151.29528,US,AK
Gateway,61.57278,-149.24083,US,AK
Girdwood,60.9425,-149.16639,US,AK
Healy,63.85694,-148.96611,US,AK
Homer,59.6425,-151.5494,US,AK
Hooper Bay,61.53111,-166.09667,US,AK
Houston,61.63028,-149.81806,US,AK
Kalifornsky,60.41833,-151.29,US,AK
Kenai,60.55444,-151.25833,US,AK
Kodiak,57.79,-152.40722,US,AK
Kotzebue,66.89846,-162.59809,US,AK
Lazy Mountain,61.62611,-148.94556,US,AK
Meadow Lakes,61.62472,-149.60111,US,AK
Nikiski,60.69028,-151.28889,US,AK
Nome,64.50111,-165.40639,US,AK
North Pole,64.75111,-147.34944,US,AK
Nuiqsut,70.2175,-150.97639,US,AK
Palmer,61.59972,-149.11278,US,AK
Prudhoe Bay,70.25528,-148.33722,US,AK
Ridgeway,60.53194,-151.08528,US,AK
Sand Point,55.33655,-160.4988,US,AK
Seward,60.10426,-149.4435,US,AK
Soldotna,60.48778,-151.05833,US,AK
Sterling,60.53722,-150.76472,US,AK
Tanaina,61.62694,-149.42806,US,AK
Tok,63.33667,-142.98556,US,AK
Unalaska,53.87361,-166.53667,US,AK
Valdez,61.13083,-146.34833,US,AK
Wasilla,61.58139,-149.43944,US,AK
Willow,61.74722,-150.0375,US,AK
Akutan,54.13556,-165.77306,US,AK
Anchorage,61.21806,-149.90028,US,AK
Anchor Point,59.77667,-151.83139,US,AK
Badger,64.8,-147.53333,US,AK
Barrow,71.29058,-156.78872,US,AK
Bear Creek,60.16417,-149.395,US,AK
Bethel,60.79222,-161.75583,US,AK
Big Lake,61.52139,-149.95444,US,AK
Milton,34.13216,-84.30067,US,GA
Johns Creek,34.02893,-84.19858,US,GA
Grant-Valkaria,27.9398,-80.57104,US,FL
Helena-West Helena,34.5291,-90.59,US,AR
Summerset,44.18998,-103.34384,US,SD
Columbus,45.26522,-93.05015,US,MN
Cutler Bay,25.5783,-80.3377,US,FL
Alafaya,28.5641,-81.2114,US,FL
New Fairview,33.09917,-97.44639,US,TX
Cobb Island,38.25846,-76.84386,US,MD
St Johnsbury,44.42526,-72.01512,US,VT
Dayton,43.54972,-70.57555,US,ME
Village of Campton Hills,41.9366,-88.3975,US,IL
Fort Bragg,35.139,-79.00603,US,NC
Elko New Market,44.56472,-93.32694,US,MN
South Blooming Grove,41.37337,-74.17843,US,NY
Dewey-Humboldt,34.53,-112.24222,US,AZ
City of Milford (balance),41.22374,-73.06164,US,CT
Peppermill Village,38.89472,-76.88654,US,MD
Boulevard Gardens,26.12326,-80.17997,US,FL
High Point,28.54687,-82.52468,US,FL
Roosevelt Gardens,26.14087,-80.18027,US,FL
Butte-Silver Bow (Balance),45.90194,-112.65708,US,MT
City of Sammamish,47.60444,-122.03768,US,WA
Bayview,38.00702,-122.31878,US,CA
Las Maravillas,34.73815,-106.66854,US,NM
Monterey Park,34.75898,-106.64085,US,NM
Peaceful Valley,48.93815,-122.14733,US,WA
Rancho Tehama Reserve,40.01569,-122.40072,US,CA
Rio Communities,34.64959,-106.73403,US,NM
Silver Firs,47.86602,-122.1551,US,WA
Verde Village,34.7105,-112.01152,US,AZ
Vineyard,38.46449,-121.34692,US,CA
Chattahoochee Hills,33.55063,-84.76049,US,GA
Desert Edge,33.92417,-116.44139,US,CA
Fox Chase,40.39557,-75.96216,US,PA
Saint Augustine South,29.84249,-81.31448,US,FL
Captains Cove,37.98996,-75.42272,US,VA
Cross Roads,33.23065,-97.0019,US,TX
Weston Lakes,29.68324,-95.93571,US,TX
Conning Towers-Nautilus Park,41.38548,-72.06877,US,CT
Deep River Center,41.38221,-72.43862,US,CT
Essex Village,41.35544,-72.39101,US,CT
Guilford Center,41.28156,-72.67619,US,CT
Madison Center,41.27925,-72.60048,US,CT
New Hartford Center,41.87996,-72.9753,US,CT
Northwest Harwinton,41.77685,-73.07922,US,CT
Old Saybrook Center,41.2915,-72.36528,US,CT
Oxoboxo River,41.44391,-72.12502,US,CT
Plainfield Village,41.67686,-71.92489,US,CT
Simsbury Center,41.88088,-72.81116,US,CT
Wallingford Center,41.44987,-72.81892,US,CT
Westbrook Center,41.27997,-72.44254,US,CT
Woodbury Center,41.54453,-73.20476,US,CT
Acushnet Center,41.68508,-70.90642,US,MA
Green Harbor-Cedar Crest,42.07495,-70.65843,US,MA
Harwich Center,41.69235,-70.06938,US,MA
Hillsborough,43.1141,-71.8992,US,NH
Tilton-Northfield,43.443,-71.59364,US,NH
Newport East,41.51579,-71.28752,US,RI
Wakefield-Peacedale,41.44606,-71.5004,US,RI
Mansfield Center,42.02262,-71.21808,US,MA
Marion Center,41.70424,-70.76286,US,MA
Mattapoisett Center,41.66595,-70.8072,US,MA
Middleborough Center,41.8946,-70.92618,US,MA
Millis-Clicquot,42.1648,-71.35442,US,MA
Monson Center,42.09898,-72.30481,US,MA
Northwest Harwich,41.69029,-70.1025,US,MA
Norton Center,41.97254,-71.18535,US,MA
Ocean Bluff-Brant Rock,42.10234,-70.65736,US,MA
Bethlehem Village,41.6401,-73.20308,US,CT
Branford Center,41.27738,-72.81511,US,CT
Central Waterford,41.34504,-72.12948,US,CT
Cheshire Village,41.5026,-72.89952,US,CT
Chester Center,41.40132,-72.4527,US,CT
Fairview-Ferndale,40.78037,-76.57528,US,PA
Fort Belvoir,38.7119,-77.14589,US,VA
Fort Drum,44.05843,-75.76189,US,NY
Fort Lee,37.24694,-77.33442,US,VA
Fort Meade,39.10815,-76.74323,US,MD
Aberdeen Proving Ground,39.46686,-76.13066,US,MD
Andrews AFB,38.80531,-76.8746,US,MD
Ashton-Sandy Spring,39.14976,-77.00504,US,MD
Beaverdam Lake-Salisbury Mills,41.44162,-74.11629,US,NY
Bel Air North,39.55429,-76.37309,US,MD
Bel Air South,39.50506,-76.31977,US,MD
Brittany Farms-Highlands,40.26901,-75.21401,US,PA
Carmel Hamlet,41.41485,-73.68524,US,NY
Carnot-Moon,40.51856,-80.21736,US,PA
Cecil-Bishop,40.31819,-80.19331,US,PA
Conneaut Lakeshore,41.62711,-80.31008,US,PA
Cortland West,42.59431,-76.22587,US,NY
Dover Base Housing,39.11763,-75.48393,US,DE
East Hampton North,40.97276,-72.18911,US,NY
McGuire AFB,40.03977,-74.58174,US,NJ
Moorestown-Lenola,39.96591,-74.96441,US,NJ
Mount Gay-Shamrock,37.83857,-82.0297,US,WV
Mount Vernon,38.71919,-77.10726,US,VA
Naval Academy,38.98568,-76.48774,US,MD
New Castle Northwest,41.02208,-80.35682,US,PA
North Ballston Spa,43.01969,-73.85109,US,NY
Northeast Ithaca,42.47032,-76.46228,US,NY
Northwest Harborcreek,42.14944,-79.99463,US,PA
Northwest Ithaca,42.47059,-76.54145,US,NY
Paramount-Long Meadow,39.68042,-77.6929,US,MD
Plattsburgh West,44.68315,-73.50295,US,NY
Pymatuning Central,41.58546,-80.4796,US,PA
Quantico Station,38.52263,-77.31834,US,VA
Remsenburg-Speonk,40.82642,-72.69673,US,NY
Rising Sun-Lebanon,39.09977,-75.50488,US,DE
Rosendale Village,41.85038,-74.07379,US,NY
Leisure World,39.1023,-77.06898,US,MD
Fountainhead-Orchard Hills,39.68636,-77.71901,US,MD
Friendship Village,38.96322,-77.09002,US,MD
Glens Falls North,43.33506,-73.68251,US,NY
Greenport West,41.10178,-72.37195,US,NY
Guilford,39.91541,-77.60105,US,PA
Holiday City South,39.95324,-74.23778,US,NJ
Holiday City-Berkeley,39.9638,-74.27803,US,NJ
Homeacre-Lyndora,40.87206,-79.9206,US,PA
Horseheads North,42.19278,-76.80782,US,NY
Jamestown West,42.08851,-79.2811,US,NY
Jefferson Valley-Yorktown,41.31797,-73.80066,US,NY
Lebanon South,40.32804,-76.40644,US,PA
Leisure Village West-Pine Lake Park,40.00416,-74.26629,US,NJ
Leith-Hatfield,39.87744,-79.73133,US,PA
Lynnwood-Pricedale,40.13071,-79.85135,US,PA
Saugerties South,42.06139,-73.95067,US,NY
Setauket-East Setauket,40.93064,-73.10179,US,NY
Shanor-Northvue,40.91045,-79.91562,US,PA
South Park Township,40.29864,-79.99405,US,PA
Tonawanda,42.98499,-78.87798,US,NY
Village Green-Green Ridge,39.86363,-75.42548,US,PA
Weissport East,40.83697,-75.68643,US,PA
Whitesboro-Burleigh,39.04305,-74.86538,US,NJ
Whittingham,40.32982,-74.44511,US,NJ
Wickerham Manor-Fisher,40.17749,-79.90684,US,PA
Wilson-Conococheague,39.65351,-77.83157,US,MD
Woodside East,39.06756,-75.53748,US,DE
Fort Leonard Wood,37.70573,-92.15717,US,MO
Fort Riley North,39.11081,-96.81392,US,KS
Grand Forks Air Force Base,47.95493,-97.38664,US,ND
Granville South,40.05207,-82.54166,US,OH
Grissom Air Force Base,40.65753,-86.14755,US,IN
K. I. Sawyer Air Force Base,46.34651,-87.38632,US,MI
Legend Lake,44.89095,-88.54406,US,WI
Level Park-Oak Park,42.36418,-85.2665,US,MI
Manitou Beach-Devils Lake,41.97565,-84.28616,US,MI
Minot Air Force Base,48.42087,-101.33914,US,ND
Montrose-Ghent,41.1538,-81.64378,US,OH
North Spearfish,44.51222,-103.8939,US,SD
Offutt Air Force Base,41.12024,-95.92095,US,NE
Scott Air Force Base,38.5427,-89.85035,US,IL
Shorewood-Tower Hills-Harbert,41.88169,-86.61409,US,MI
Barnes Lake-Millers Lake,43.17956,-83.3123,US,MI
Champion Heights,41.28999,-80.84595,US,OH
Comstock Northwest,42.32182,-85.51759,US,MI
West Bloomfield Township,42.56891,-83.38356,US,MI
Whiteman Air Force Base,38.73018,-93.55895,US,MO
Wright-Patterson AFB,39.81113,-84.05731,US,OH
Dade City North,28.38334,-82.19389,US,FL
De Land Southwest,29.0077,-81.31129,US,FL
East Bronson,29.45928,-82.5904,US,FL
East Lake-Orient Park,27.98269,-82.37878,US,FL
Eglin Air Force Base,30.45907,-86.55026,US,FL
Fort Campbell North,36.65429,-87.46056,US,KY
Fort Knox,37.89113,-85.96363,US,KY
Fort Pierce North,27.47364,-80.3593,US,FL
Fort Pierce South,27.40962,-80.35483,US,FL
Fort Polk North,31.10302,-93.17913,US,LA
Fort Polk South,31.0511,-93.21578,US,LA
Fort Rucker,31.34282,-85.71538,US,AL
Fort Stewart,31.87217,-81.61001,US,GA
Four Corners,28.33287,-81.64738,US,FL
Greater Northdale,28.10545,-82.52594,US,FL
Hutchinson Island South,27.29949,-80.22045,US,FL
Inverness Highlands North,28.8642,-82.37688,US,FL
Inverness Highlands South,28.80055,-82.3371,US,FL
Bellair-Meadowbrook Terrace,30.17881,-81.74341,US,FL
Candler-McAfee,33.72672,-84.27246,US,GA
Cocoa West,28.35942,-80.77109,US,FL
Columbus Air Force Base,33.63239,-88.45153,US,MS
Samsula-Spruce Creek,29.04932,-81.06192,US,FL
Selmont-West Selmont,32.37843,-87.0074,US,AL
Slater-Marietta,35.03472,-82.49265,US,SC
Southeast Arcadia,27.18629,-81.8521,US,FL
Tyndall Air Force Base,30.08535,-85.60731,US,FL
Underwood-Petersville,34.87695,-87.69717,US,AL
University,28.07389,-82.43902,US,FL
Vero Beach South,27.61638,-80.41308,US,FL
Watts Mills,34.51641,-81.9858,US,SC
West End-Cobb Town,33.6525,-85.8742,US,AL
Zephyrhills North,28.25172,-82.16557,US,FL
Zephyrhills South,28.21492,-82.18873,US,FL
Zephyrhills West,28.23081,-82.20556,US,FL
Kendall West,25.7065,-80.4388,US,FL
Kings Bay Base,30.79836,-81.56589,US,GA
Lake Mack-Forest Hills,29.00074,-81.42397,US,FL
Lake Murray of Richland,34.12048,-81.2645,US,SC
Lake Norman of Catawba,35.58043,-81.01654,US,NC
Meridian Station,32.55049,-88.61849,US,MS
Monarch Mill,34.7161,-81.585,US,SC
Nassau Village-Ratliff,30.51111,-81.80925,US,FL
New Port Richey East,28.26027,-82.69261,US,FL
North Weeki Wachee,28.55014,-82.55888,US,FL
Oak Grove,33.9809,-81.14286,US,SC
Palm River-Clair Mel,27.92386,-82.37939,US,FL
Redstone Arsenal,34.68387,-86.64764,US,AL
Robins Air Force Base,32.60911,-83.58444,US,GA
Clarkston Heights-Vineland,46.38742,-117.083,US,WA
Air Force Academy,38.99425,-104.86375,US,CO
Alamosa East,37.47735,-105.84217,US,CO
Antelope Valley-Crestview,44.22488,-105.47409,US,WY
Aptos Hills-Larkin Valley,36.96064,-121.83404,US,CA
Arden-Arcade,38.6025,-121.37854,US,CA
Ault Field,48.33812,-122.67441,US,WA
Bangor Trident Base,47.72274,-122.71446,US,WA
Beale Air Force Base,39.10917,-121.35444,US,CA
Bertsch-Oceanview,41.7525,-124.15875,US,CA
Village of Oak Creek (Big Park),34.7809,-111.76227,US,AZ
Black Point-Green Point,38.11547,-122.51318,US,CA
Bonadelle Ranchos-Madera Ranchos,36.98467,-119.87463,US,CA
Bonner-West Riverside,46.87669,-113.88678,US,MT
Bret Harte,37.60207,-121.00519,US,CA
Bryn Mawr-Skyway,47.4943,-122.24092,US,WA
Camp Pendleton North,33.31465,-117.31603,US,CA
Camp Pendleton South,33.22844,-117.37929,US,CA
Cannon Air Force Base,34.39689,-103.32444,US,NM
Casa de Oro-Mount Helix,32.76397,-116.96877,US,CA
Cascade-Chipita Park,38.94354,-105.00237,US,CO
Central Heights-Midland City,33.40372,-110.81541,US,AZ
Challenge-Brownsville,39.46447,-121.26338,US,CA
Edwards Air Force Base,34.91637,-117.93535,US,CA
Erlands Point-Kitsap Lake,47.59719,-122.70225,US,WA
Fairchild Air Force Base,47.61879,-117.64826,US,WA
Lucas Valley-Marinwood,38.04011,-122.5755,US,CA
Malmstrom Air Force Base,47.50549,-111.18302,US,MT
Maple Heights-Lake Desire,47.44413,-122.09736,US,WA
March Air Force Base,33.89209,-117.2631,US,CA
Marietta-Alderwood,48.78965,-122.55369,US,WA
McChord Air Force Base,47.13397,-122.49157,US,WA
Fetters Hot Springs-Agua Caliente,38.3214,-122.48682,US,CA
Florence-Graham,33.96772,-118.24438,US,CA
Fort Bliss,31.81357,-106.41224,US,TX
Fort Hood,31.13489,-97.77561,US,TX
Fort Lewis,47.10787,-122.57694,US,WA
Fox Farm-College,41.11203,-104.78546,US,WY
Garden Home-Whitford,45.464,-122.75891,US,OR
Gunbarrel,40.06335,-105.17107,US,CO
Heber-Overgaard,34.41414,-110.56956,US,AZ
Helena Valley Northeast,46.69882,-111.95207,US,MT
Helena Valley Northwest,46.72894,-112.06275,US,MT
